Celan Date,Quarter,Product ID,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit/Sales
23.07.2016,2016-Q3,OFF-AR-10001216,7072,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,Newell 339,"4.448,00",2,0.2,"3.336,00",
23.07.2016,2016-Q3,OFF-PA-10004355,7073,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,Xerox 231,"5.184,00",1,0.2,"2.280.576,00",
23.07.2016,2016-Q3,OFF-AR-10001953,7074,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,0.2,"15.393,00",
23.07.2016,2016-Q3,OFF-BI-10004364,7075,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,Storex Dura Pro Binders,"4.752,00",4,0.8,"-8.316,00",
23.07.2016,2016-Q3,OFF-SU-10001165,7076,CA-2016-112256,7/23/2016,7/28/2016,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Mcallen,Texas,78501,Central,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,"13.344,00",2,0.2,"39.448,00",
23.07.2016,2016-Q3,TEC-PH-10004100,8705,CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,"115.136,00",8,0.2,"1.182.231,00",
24.07.2016,2016-Q3,FUR-CH-10001708,6762,CA-2016-162943,7/24/2016,7/26/2016,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,"253.764,00",2,0.1,"310.156,00",
24.07.2016,2016-Q3,OFF-AR-10004456,8741,CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160,James Galang,Consumer,United States,Lafayette,Louisiana,70506,South,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5,0,"21.228,00",
25.07.2016,2016-Q3,OFF-BI-10002498,497,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,"119.616,00",8,0.2,"403.704,00",
25.07.2016,2016-Q3,FUR-FU-10004864,498,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",255.76,4,0,"818.432,00",
25.07.2016,2016-Q3,FUR-CH-10002602,499,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,"241.568,00",2,0.2,"181.176,00",
25.07.2016,2016-Q3,FUR-FU-10000073,500,CA-2016-126158,7/25/2016,7/31/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,69.3,9,0,"22.869,00",
25.07.2016,2016-Q3,TEC-CO-10001449,1987,CA-2016-147417,7/25/2016,7/27/2016,First Class,CB-12415,Christy Brittain,Consumer,United States,Columbus,Ohio,43229,East,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,"1.439.976,00",4,0.4,"1.919.968,00",
25.07.2016,2016-Q3,OFF-FA-10000624,2156,CA-2016-111115,7/25/2016,7/27/2016,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0,10.74,
25.07.2016,2016-Q3,OFF-AP-10000026,3010,CA-2016-115525,7/25/2016,7/29/2016,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88,5,0.2,"274.365,00",
25.07.2016,2016-Q3,OFF-LA-10004345,3106,CA-2016-103037,7/25/2016,7/29/2016,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Labels,Avery 493,"15.712,00",4,0.2,"1.846.789,00",
25.07.2016,2016-Q3,OFF-ST-10000321,3579,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Storage,Akro Stacking Bins,7.89,1,0,"3.156,00",
25.07.2016,2016-Q3,OFF-PA-10004665,3580,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Paper,Advantus Motivational Note Cards,65.5,5,0,"32.095,00",
25.07.2016,2016-Q3,FUR-TA-10004915,3581,CA-2016-104157,7/25/2016,7/29/2016,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D","193.793,00",8,0,"3.888.128,00",
25.07.2016,2016-Q3,OFF-BI-10003694,5244,CA-2016-149454,7/25/2016,7/26/2016,First Class,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.44,1,0,"2.236.838,00",
25.07.2016,2016-Q3,OFF-EN-10003040,5446,CA-2016-128307,7/25/2016,7/29/2016,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,Office Supplies,Envelopes,Quality Park Security Envelopes,"20.936,00",1,0.2,"-453.083,00",
25.07.2016,2016-Q3,OFF-AR-10001419,8309,CA-2016-149335,7/25/2016,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Art,Newell 325,37.17,9,0,"11.151,00",
25.07.2016,2016-Q3,OFF-PA-10004996,9891,US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",20.62,2,0,"1.831.571,00",
25.07.2016,2016-Q3,TEC-AC-10003116,9892,US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,124.25,7,0,"484.575,00",
25.07.2016,2016-Q3,TEC-PH-10002262,9893,US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55,5,0,"83.314,00",
25.07.2016,2016-Q3,FUR-CH-10004626,9894,US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56,4,0,"968.544,00",
25.07.2016,2016-Q3,FUR-FU-10001756,9895,US-2016-115441,7/25/2016,7/28/2016,Second Class,SH-19975,Sally Hughsby,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",95.2,5,0,"27.608,00",
28.07.2016,2016-Q3,OFF-FA-10000735,5679,CA-2016-143924,7/28/2016,8/3/2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Fasteners,Staples,20.44,7,0,"9.198,00",
28.07.2016,2016-Q3,OFF-PA-10002120,5680,CA-2016-143924,7/28/2016,8/3/2016,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Holland,Michigan,49423,Central,Office Supplies,Paper,Xerox 1889,109.92,2,0,"538.608,00",
28.07.2016,2016-Q3,OFF-LA-10000305,6927,CA-2016-140046,7/28/2016,8/3/2016,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Labels,Avery 495,"46.283,00",3,0,"8.694,00",
28.07.2016,2016-Q3,FUR-BO-10004409,8632,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",177.45,5,0.5,"-78.078,00",
28.07.2016,2016-Q3,OFF-BI-10000545,8633,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,"1.369.764,00",6,0.7,"-913.176,00",
28.07.2016,2016-Q3,OFF-AP-10004052,8634,CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018,East,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",9.48,3,0.2,"711,00",
28.07.2016,2016-Q3,FUR-FU-10003691,9592,US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony","46.227,00",5,0.6,-9.88,
28.07.2016,2016-Q3,FUR-FU-10003806,9593,US-2016-105452,7/28/2016,8/1/2016,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,Texas,77506,Central,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,-378.4,
29.07.2016,2016-Q3,OFF-ST-10001713,3445,CA-2016-116344,7/29/2016,8/2/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black","84.784,00",2,0.2,"-169.568,00",
29.07.2016,2016-Q3,OFF-BI-10000201,4879,US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","2.214,00",3,0.7,"-1.476,00",
29.07.2016,2016-Q3,OFF-ST-10003816,8649,CA-2016-164574,7/29/2016,8/3/2016,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,5,0.2,"264.285,00",
29.07.2016,2016-Q3,OFF-BI-10002429,8650,CA-2016-164574,7/29/2016,8/3/2016,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black","27.396,00",3,0.7,"-200.904,00",
30.07.2016,2016-Q3,OFF-BI-10002353,2174,CA-2016-112025,7/30/2016,8/4/2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Binders,GBC VeloBind Cover Sets,"9.264,00",3,0.8,"-13.896,00",
30.07.2016,2016-Q3,OFF-LA-10003663,7455,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,Avery 498,"9.248,00",4,0.2,"-251.225,00",
30.07.2016,2016-Q3,OFF-ST-10001780,7456,CA-2016-137743,7/30/2016,8/4/2016,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,"1.036.624,00",2,0.2,"518.312,00",
30.07.2016,2016-Q3,OFF-AP-10003849,7908,CA-2016-112585,7/30/2016,8/2/2016,First Class,RW-19630,Rob Williams,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91,
31.07.2016,2016-Q3,OFF-AP-10001005,4672,CA-2016-133550,7/31/2016,8/6/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,283.14,4,0.1,"72.358,00",
31.07.2016,2016-Q3,TEC-PH-10004042,4673,CA-2016-133550,7/31/2016,8/6/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,"1.653.496,00",
31.07.2016,2016-Q3,TEC-PH-10001079,4674,CA-2016-133550,7/31/2016,8/6/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,"333.172,00",
31.07.2016,2016-Q3,FUR-FU-10002918,4675,CA-2016-133550,7/31/2016,8/6/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,272.94,3,0,"300.234,00",
31.07.2016,2016-Q3,FUR-TA-10002774,8168,CA-2016-144148,7/31/2016,8/5/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122,West,Furniture,Tables,Laminate Occasional Tables,"863.128,00",7,0.2,"-323.673,00",
01.08.2016,2016-Q3,FUR-BO-10002545,6851,US-2016-100461,01.08.2016,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,6,0,"4.071.288,00",
01.08.2016,2016-Q3,OFF-BI-10001460,6852,US-2016-100461,01.08.2016,1/12/2016,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,Plastic Binding Combs,106.05,7,0,"498.435,00",
01.08.2016,2016-Q3,OFF-BI-10004236,7808,US-2016-137295,01.08.2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""","30.828,00",7,0.7,"-246.624,00",
01.08.2016,2016-Q3,OFF-AR-10001955,7809,US-2016-137295,01.08.2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Art,Newell 319,"47.616,00",3,0.2,"5.952,00",
01.08.2016,2016-Q3,TEC-PH-10004080,7810,US-2016-137295,01.08.2016,1/13/2016,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Phones,Avaya 5410 Digital phone,"108.784,00",2,0.2,"2.514.605,00",
02.08.2016,2016-Q3,TEC-PH-10002624,1828,CA-2016-109344,02.08.2016,2/11/2016,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,27604,South,Technology,Phones,Samsung Galaxy S4 Mini,"1.127.976,00",3,0.2,"1.268.973,00",
02.08.2016,2016-Q3,FUR-CH-10001270,8383,CA-2016-163048,02.08.2016,2/15/2016,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036,Central,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.5,4,0.3,"0,00",
03.08.2016,2016-Q3,TEC-PH-10001530,1047,CA-2016-169103,03.08.2016,3/13/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,"852.475,00",
03.08.2016,2016-Q3,FUR-FU-10004006,1048,CA-2016-169103,03.08.2016,3/13/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Miami,Florida,33142,South,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,"-38.385,00",
03.08.2016,2016-Q3,OFF-BI-10003676,1705,CA-2016-106306,03.08.2016,3/8/2016,Same Day,PG-18820,Patrick Gardner,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets","9.702,00",3,0.7,"-71.148,00",
03.08.2016,2016-Q3,TEC-PH-10002890,6417,CA-2016-111976,03.08.2016,3/12/2016,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Technology,Phones,AT&T 17929 Lendline Telephone,"108.576,00",4,0.4,"-253.344,00",
03.08.2016,2016-Q3,OFF-FA-10004968,6418,CA-2016-111976,03.08.2016,3/12/2016,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Fasteners,Rubber Band Ball,"5.984,00",2,0.2,"-13.464,00",
03.08.2016,2016-Q3,FUR-FU-10003347,7234,CA-2016-137337,03.08.2016,3/12/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,"44.304,00",
03.08.2016,2016-Q3,OFF-PA-10001934,7235,CA-2016-137337,03.08.2016,3/12/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 1993,12.96,2,0,"586.002,00",
03.08.2016,2016-Q3,OFF-BI-10000632,7236,CA-2016-137337,03.08.2016,3/12/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,Satellite Sectional Post Binders,"69.456,00",2,0.2,"225.732,00",
03.08.2016,2016-Q3,OFF-BI-10001757,8506,CA-2016-130400,03.08.2016,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,"8.856,00",9,0.8,"-141.696,00",
03.08.2016,2016-Q3,TEC-AC-10004633,8507,CA-2016-130400,03.08.2016,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,"8.388,00",
03.08.2016,2016-Q3,OFF-EN-10001453,8508,CA-2016-130400,03.08.2016,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box","146.352,00",3,0.2,"493.938,00",
03.08.2016,2016-Q3,OFF-AP-10004233,8812,US-2016-140172,03.08.2016,3/13/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,"207.144,00",3,0.1,"483.336,00",
03.08.2016,2016-Q3,OFF-AR-10002766,8813,US-2016-140172,03.08.2016,3/13/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,Prang Drawing Pencil Set,"46.278,00",5,0,"3.753,00",
04.08.2016,2016-Q3,FUR-BO-10002268,355,CA-2016-138520,04.08.2016,4/13/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Furniture,Bookcases,Sauder Barrister Bookcases,"388.704,00",6,0.2,"-48.588,00",
04.08.2016,2016-Q3,OFF-EN-10001137,356,CA-2016-138520,04.08.2016,4/13/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,"2.226.580,00",
04.08.2016,2016-Q3,OFF-AR-10002399,357,CA-2016-138520,04.08.2016,4/13/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush","46.129,00",4,0,"2.908.945,00",
04.08.2016,2016-Q3,OFF-PA-10002713,358,CA-2016-138520,04.08.2016,4/13/2016,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,"15.824,00",
04.08.2016,2016-Q3,OFF-PA-10002947,904,CA-2016-130477,04.08.2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,Xerox 1923,"46.132,00",3,0,"1.567.867,00",
04.08.2016,2016-Q3,OFF-ST-10002583,905,CA-2016-130477,04.08.2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,"1.491.683,00",
04.08.2016,2016-Q3,OFF-PA-10000019,906,CA-2016-130477,04.08.2016,4/12/2016,Standard Class,LC-17140,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,Xerox 1931,12.96,2,0,"112.648,00",
04.08.2016,2016-Q3,TEC-AC-10001990,1198,CA-2016-130946,04.08.2016,4/12/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,"431.928,00",9,0.2,"647.892,00",
04.08.2016,2016-Q3,FUR-CH-10004540,1199,CA-2016-130946,04.08.2016,4/12/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,Furniture,Chairs,Global Chrome Stack Chair,"95.984,00",4,0.3,"-41.136,00",
04.08.2016,2016-Q3,OFF-BI-10004995,1200,CA-2016-130946,04.08.2016,4/12/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,"1.088.792,00",4,0.8,"-18.509.464,00",
04.08.2016,2016-Q3,OFF-EN-10002312,3673,CA-2016-104969,04.08.2016,4/14/2016,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,"8.872,00",1,0.2,"95.390,00",
